Country Code,Campaign,Impressions,Clicks,Installs,Spend,Customers,Revenue
NI,DE-Generic,1,0,0,0.0,0.0,0.0
NI,ES-Generic,7,0,0,0.0,0.0,0.0
NI,Features,2,0,0,0.0,0.0,0.0
NI,ProductReview,6,0,0,0.0,0.0,0.0
NI,Review-variations,0,0,0,0.0,0.0,0.0
NL,BR-PT-Generic,24,0,0,0.0,0.0,0.0
NL,BrandProtection,215,8,5,1.6,0.0,0.0
NL,Competitors,758,34,22,92.5,2.0,30.46
NL,DE-Generic,187,1,0,2.79,0.0,0.0
NL,ES-Generic,277,0,0,0.0,0.0,0.0
NL,Features,394,20,13,101.3,1.0,30.45
NL,IT-Generic,3,0,0,0.0,0.0,0.0
NL,ProductReview,1563,208,135,557.3,6.0,121.34
NL,Review-variations,542,18,6,51.32,0.0,0.0
NL,Trust,87,6,4,30.0,1.0,30.46
NO,BR-PT-Generic,0,0,0,0.0,0.0,0.0
NO,BrandProtection,34,1,1,0.2,0.0,0.0
NO,Competitors,99,6,5,18.0,0.0,0.0
NO,DE-Generic,35,1,0,3.0,0.0,0.0
NO,ES-Generic,52,0,0,0.0,0.0,0.0
NO,Features,45,2,0,9.0,0.0,0.0
NO,ProductReview,148,23,17,51.4,1.0,30.0
NO,Review-variations,43,5,4,17.5,0.0,0.0
NO,Trust,11,1,0,4.0,0.0,0.0
NP,BrandProtection,2,0,0,0.0,0.0,0.0
NP,Competitors,4,0,0,0.0,0.0,0.0
NP,DE-Generic,7,0,0,0.0,0.0,0.0
NP,ES-Generic,3,0,0,0.0,0.0,0.0
NP,Features,16,1,0,7.0,0.0,0.0
NP,ProductReview,105,2,1,3.6,0.0,0.0
NP,Review-variations,5,0,0,0.0,0.0,0.0
NP,Trust,0,0,0,0.0,0.0,0.0
NU,ES-Generic,0,0,0,0.0,0.0,0.0
NZ,BR-PT-Generic,0,0,0,0.0,0.0,0.0
NZ,BrandProtection,36,1,0,0.2,0.0,0.0
NZ,Competitors,92,4,2,13.5,0.0,0.0
NZ,DE-Generic,59,0,0,0.0,0.0,0.0
NZ,ES-Generic,56,0,0,0.0,0.0,0.0
NZ,Features,86,5,3,23.2,0.0,0.0
NZ,ProductReview,430,91,65,231.4,4.0,75.0
NZ,Review-variations,85,6,4,15.96,0.0,0.0
NZ,Trust,27,4,2,24.0,0.0,0.0
OM,BrandProtection,2,0,0,0.0,0.0,0.0
OM,Competitors,11,1,1,3.0,0.0,0.0
OM,DE-Generic,10,0,0,0.0,0.0,0.0
OM,ES-Generic,5,0,0,0.0,0.0,0.0
OM,Features,19,0,0,0.0,0.0,0.0
OM,ProductReview,13,2,1,5.1,0.0,0.0
OM,Review-variations,14,0,0,0.0,0.0,0.0
OM,Trust,1,0,0,0.0,0.0,0.0
PA,BR-PT-Generic,84,1,1,5.0,0.0,0.0
PA,BrandProtection,3,2,2,0.4,0.0,0.0
PA,Competitors,28,0,0,0.0,0.0,0.0
PA,DE-Generic,4,0,0,0.0,0.0,0.0
PA,ES-Generic,60,6,2,22.04,0.0,0.0
PA,Features,16,1,0,4.0,0.0,0.0
PA,ProductReview,22,3,2,6.1,0.0,0.0
PA,Review-variations,15,3,3,10.0,0.0,0.0
PA,Trust,2,0,0,0.0,0.0,0.0
PE,BR-PT-Generic,405,12,8,57.0,0.0,0.0
PE,BrandProtection,38,0,0,0.0,0.0,0.0
PE,Competitors,556,4,4,12.0,0.0,0.0
PE,DE-Generic,57,1,0,2.79,0.0,0.0
PE,ES-Generic,412,40,23,145.62,0.0,0.0
PE,Features,147,7,6,35.0,0.0,0.0
PE,IT-Generic,0,0,0,0.0,0.0,0.0
PE,ProductReview,134,24,17,54.9,0.0,0.0
PE,Review-variations,89,1,0,3.0,0.0,0.0
PE,Trust,35,0,0,0.0,0.0,0.0
PF,BR-PT-Generic,3,0,0,0.0,0.0,0.0
PF,BrandProtection,3,0,0,0.0,0.0,0.0
PF,Competitors,5,0,0,0.0,0.0,0.0
PF,DE-Generic,0,0,0,0.0,0.0,0.0
PF,ES-Generic,2,0,0,0.0,0.0,0.0
PF,Features,1,0,0,0.0,0.0,0.0
PF,ProductReview,3,1,1,1.5,0.0,0.0
PF,Review-variations,0,0,0,0.0,0.0,0.0
PG,DE-Generic,4,0,0,0.0,0.0,0.0
PG,ES-Generic,1,0,0,0.0,0.0,0.0
PG,Features,2,0,0,0.0,0.0,0.0
PG,ProductReview,0,0,0,0.0,0.0,0.0
PG,Review-variations,1,0,0,0.0,0.0,0.0
PH,BR-PT-Generic,3,0,0,0.0,0.0,0.0
PH,BrandProtection,40,0,0,0.0,0.0,0.0
PH,Competitors,59,2,2,5.5,0.0,0.0
PH,DE-Generic,101,0,0,0.0,0.0,0.0
PH,ES-Generic,52,0,0,0.0,0.0,0.0
PH,Features,178,3,2,15.0,0.0,0.0
PH,ProductReview,175,46,35,116.3,0.0,0.0
PH,Review-variations,116,4,4,14.0,1.0,15.0
PH,Trust,50,2,2,10.0,0.0,0.0
PK,BR-PT-Generic,12,1,0,5.0,0.0,0.0
PK,BrandProtection,1107,85,65,18.2,0.0,0.0
PK,Competitors,2661,83,65,229.5,0.0,0.0
PK,DE-Generic,905,9,5,27.0,0.0,0.0
PK,ES-Generic,334,3,2,7.48,0.0,0.0
PK,Features,1465,128,97,621.5,0.0,0.0
PK,IT-Generic,1,0,0,0.0,0.0,0.0
PK,ProductReview,2597,626,531,1490.3,1.0,15.0
PK,Review-variations,1186,47,38,163.14,0.0,0.0
PK,Trust,358,17,13,91.0,0.0,0.0
PL,BR-PT-Generic,7,0,0,0.0,0.0,0.0
PL,BrandProtection,110,2,2,0.4,0.0,0.0
PL,Competitors,163,8,7,21.0,0.0,0.0
PL,DE-Generic,85,3,1,10.79,0.0,0.0
PL,ES-Generic,99,7,5,33.519999999999996,0.0,0.0
PL,Features,164,11,7,53.5,0.0,0.0
PL,IT-Generic,1,0,0,0.0,0.0,0.0
PL,ProductReview,407,74,54,194.0,0.0,0.0
PL,Review-variations,109,6,4,20.32,0.0,0.0
PL,Trust,77,1,1,5.0,0.0,0.0
PM,BR-PT-Generic,1,0,0,0.0,0.0,0.0
PR,BR-PT-Generic,28,1,0,5.0,0.0,0.0
PR,DE-Generic,2,1,1,4.0,0.0,0.0
PR,ES-Generic,3,0,0,0.0,0.0,0.0
PR,Features,0,0,0,0.0,0.0,0.0
PR,Review-variations,6,0,0,0.0,0.0,0.0
PR,Trust,1,0,0,0.0,0.0,0.0
PS,BrandProtection,0,0,0,0.0,0.0,0.0
PS,DE-Generic,8,0,0,0.0,0.0,0.0
PS,ES-Generic,2,0,0,0.0,0.0,0.0
PS,Features,6,0,0,0.0,0.0,0.0
PS,ProductReview,1,0,0,0.0,0.0,0.0
PS,Review-variations,16,0,0,0.0,0.0,0.0
PS,Trust,1,0,0,0.0,0.0,0.0
PT,BR-PT-Generic,252,17,12,84.0,0.0,0.0
PT,BrandProtection,71,3,0,0.6000000000000001,0.0,0.0
PT,Competitors,192,16,10,47.5,0.0,0.0
PT,DE-Generic,79,1,1,3.0,0.0,0.0
PT,ES-Generic,98,3,3,8.5,0.0,0.0
PT,Features,187,7,4,37.5,0.0,0.0
PT,ProductReview,330,46,36,112.1,0.0,0.0
PT,Review-variations,177,12,10,46.28,0.0,0.0
PT,Trust,29,0,0,0.0,0.0,0.0
PY,BR-PT-Generic,42,1,1,5.0,0.0,0.0
PY,BrandProtection,4,0,0,0.0,0.0,0.0
PY,Competitors,48,1,1,2.5,0.0,0.0
PY,DE-Generic,7,0,0,0.0,0.0,0.0
PY,ES-Generic,35,4,3,14.56,0.0,0.0
PY,Features,9,1,1,5.0,0.0,0.0
PY,ProductReview,26,3,3,5.6,0.0,0.0
PY,Review-variations,12,1,1,5.0,0.0,0.0
PY,Trust,13,0,0,0.0,0.0,0.0
QA,BR-PT-Generic,0,0,0,0.0,0.0,0.0
QA,BrandProtection,14,1,1,0.2,0.0,0.0
QA,Competitors,13,1,1,2.5,0.0,0.0
QA,DE-Generic,22,0,0,0.0,0.0,0.0
QA,ES-Generic,7,0,0,0.0,0.0,0.0
QA,Features,29,0,0,0.0,0.0,0.0
QA,ProductReview,41,10,8,27.9,0.0,0.0
QA,Review-variations,21,1,0,5.0,0.0,0.0
QA,Trust,5,0,0,0.0,0.0,0.0
RE,BR-PT-Generic,11,0,0,0.0,0.0,0.0
RE,BrandProtection,8,1,1,0.2,0.0,0.0
RE,Competitors,4,0,0,0.0,0.0,0.0
RE,DE-Generic,3,0,0,0.0,0.0,0.0
RE,ES-Generic,16,1,1,2.5,0.0,0.0
RE,Features,5,0,0,0.0,0.0,0.0
RE,ProductReview,10,3,2,6.1,0.0,0.0
RE,Review-variations,5,0,0,0.0,0.0,0.0
RE,Trust,2,0,0,0.0,0.0,0.0
RO,BR-PT-Generic,34,0,0,0.0,0.0,0.0
RO,BrandProtection,61,1,1,0.2,0.0,0.0
RO,Competitors,100,4,3,10.0,0.0,0.0
RO,DE-Generic,66,2,1,7.0,0.0,0.0
RO,ES-Generic,53,1,1,2.5,0.0,0.0
RO,Features,145,10,6,51.0,0.0,0.0
RO,IT-Generic,1,1,0,2.0,0.0,0.0
RO,ProductReview,392,86,60,203.5,3.0,60.9
RO,Review-variations,69,11,7,37.64,0.0,0.0
RO,Trust,44,2,1,10.0,0.0,0.0
RS,BR-PT-Generic,0,0,0,0.0,0.0,0.0
RS,BrandProtection,5,0,0,0.0,0.0,0.0
RS,Competitors,10,0,0,0.0,0.0,0.0
RS,DE-Generic,14,0,0,0.0,0.0,0.0
RS,ES-Generic,14,0,0,0.0,0.0,0.0
RS,Features,33,4,2,21.0,1.0,15.22
RS,ProductReview,48,12,9,25.3,0.0,0.0
RS,Review-variations,46,2,2,7.5,0.0,0.0
RS,Trust,7,0,0,0.0,0.0,0.0
RU,DE-Generic,0,0,0,0.0,0.0,0.0
RU,ES-Generic,2,0,0,0.0,0.0,0.0
RU,Features,2,0,0,0.0,0.0,0.0
RU,Review-variations,0,0,0,0.0,0.0,0.0
RU,Trust,0,0,0,0.0,0.0,0.0
RW,Competitors,3,0,0,0.0,0.0,0.0
RW,DE-Generic,1,0,0,0.0,0.0,0.0
RW,ES-Generic,2,0,0,0.0,0.0,0.0
RW,Features,4,0,0,0.0,0.0,0.0
RW,ProductReview,6,1,1,2.0,0.0,0.0
RW,Review-variations,3,0,0,0.0,0.0,0.0
RW,Trust,1,0,0,0.0,0.0,0.0
SA,BR-PT-Generic,0,0,0,0.0,0.0,0.0
SA,BrandProtection,50,4,3,0.7999999999999999,0.0,0.0
SA,Competitors,114,3,3,8.5,0.0,0.0
SA,DE-Generic,43,1,0,2.0,0.0,0.0
SA,ES-Generic,40,2,1,7.04,0.0,0.0
SA,Features,133,4,1,22.0,0.0,0.0
SA,ProductReview,152,33,25,75.7,1.0,45.0
SA,Review-variations,57,9,5,31.14,0.0,0.0
SA,Trust,17,2,1,10.0,0.0,0.0
SB,Features,0,0,0,0.0,0.0,0.0
SC,DE-Generic,1,0,0,0.0,0.0,0.0
SC,ES-Generic,0,0,0,0.0,0.0,0.0
SC,Features,0,0,0,0.0,0.0,0.0
SC,ProductReview,2,0,0,0.0,0.0,0.0
SC,Review-variations,0,0,0,0.0,0.0,0.0
SD,BrandProtection,1,0,0,0.0,0.0,0.0
SD,Competitors,1,0,0,0.0,0.0,0.0
SD,ProductReview,2,0,0,0.0,0.0,0.0
SE,BR-PT-Generic,2,0,0,0.0,0.0,0.0
SE,BrandProtection,84,1,0,0.2,0.0,0.0
SE,Competitors,316,15,10,44.5,2.0,60.44
SE,DE-Generic,99,0,0,0.0,0.0,0.0
SE,ES-Generic,82,0,0,0.0,0.0,0.0
SE,Features,131,9,7,44.0,1.0,30.44
SE,IT-Generic,40,11,7,33.0,1.0,15.23
SE,ProductReview,454,76,51,211.6,1.0,45.68
SE,Review-variations,105,8,4,23.14,0.0,0.0
SE,Trust,26,2,2,10.0,0.0,0.0
SG,BR-PT-Generic,1,0,0,0.0,0.0,0.0
SG,BrandProtection,40,1,1,0.2,0.0,0.0
SG,Competitors,70,6,2,17.5,0.0,0.0
SG,DE-Generic,66,0,0,0.0,0.0,0.0
SG,ES-Generic,39,0,0,0.0,0.0,0.0
SG,Features,151,7,5,36.6,0.0,0.0
SG,ProductReview,345,58,38,147.7,1.0,30.45
SG,Review-variations,68,5,2,15.32,0.0,0.0
SG,Trust,21,3,1,14.0,0.0,0.0
SI,BrandProtection,28,2,2,0.4,0.0,0.0
SI,Competitors,56,1,1,2.5,0.0,0.0
SI,DE-Generic,26,0,0,0.0,0.0,0.0
SI,ES-Generic,11,0,0,0.0,0.0,0.0
SI,Features,36,1,0,6.0,0.0,0.0
SI,ProductReview,94,22,18,51.3,0.0,0.0
SI,Review-variations,28,2,2,5.32,0.0,0.0
SI,Trust,21,0,0,0.0,0.0,0.0
SK,BR-PT-Generic,0,0,0,0.0,0.0,0.0
SK,BrandProtection,18,1,1,0.2,0.0,0.0
SK,Competitors,24,1,1,3.0,0.0,0.0
SK,DE-Generic,16,0,0,0.0,0.0,0.0
SK,ES-Generic,16,0,0,0.0,0.0,0.0
SK,Features,33,1,1,6.0,0.0,0.0
SK,ProductReview,88,21,19,50.1,3.0,60.910000000000004
SK,Review-variations,16,2,2,5.0,0.0,0.0
SK,Trust,6,1,1,5.0,0.0,0.0
SL,DE-Generic,0,0,0,0.0,0.0,0.0
SL,ES-Generic,0,0,0,0.0,0.0,0.0
SL,Features,2,0,0,0.0,0.0,0.0
SL,Review-variations,4,1,0,4.5,0.0,0.0
SM,DE-Generic,1,0,0,0.0,0.0,0.0
SM,ES-Generic,0,0,0,0.0,0.0,0.0
SM,Review-variations,0,0,0,0.0,0.0,0.0
SN,BR-PT-Generic,101,4,1,20.0,0.0,0.0
SN,BrandProtection,18,1,1,0.2,0.0,0.0
SN,Competitors,14,0,0,0.0,0.0,0.0
SN,DE-Generic,22,0,0,0.0,0.0,0.0
SN,ES-Generic,38,1,1,2.5,0.0,0.0
SN,Features,33,2,1,10.0,0.0,0.0
SN,ProductReview,15,6,5,17.2,0.0,0.0
SN,Review-variations,9,2,1,5.5,0.0,0.0
SN,Trust,10,1,0,5.0,0.0,0.0
SO,Competitors,1,0,0,0.0,0.0,0.0
SO,DE-Generic,4,0,0,0.0,0.0,0.0
SO,ES-Generic,1,0,0,0.0,0.0,0.0
SO,Features,4,0,0,0.0,0.0,0.0
SO,ProductReview,3,0,0,0.0,0.0,0.0
SO,Review-variations,1,0,0,0.0,0.0,0.0
SR,BR-PT-Generic,1,0,0,0.0,0.0,0.0
SR,DE-Generic,0,0,0,0.0,0.0,0.0
SR,ES-Generic,1,0,0,0.0,0.0,0.0
SR,Features,0,0,0,0.0,0.0,0.0
SR,Review-variations,0,0,0,0.0,0.0,0.0
SS,DE-Generic,0,0,0,0.0,0.0,0.0
SS,Review-variations,0,0,0,0.0,0.0,0.0
ST,DE-Generic,0,0,0,0.0,0.0,0.0
SV,BR-PT-Generic,14,0,0,0.0,0.0,0.0
SV,BrandProtection,1,0,0,0.0,0.0,0.0
SV,Competitors,11,0,0,0.0,0.0,0.0
SV,DE-Generic,5,0,0,0.0,0.0,0.0
SV,ES-Generic,6,1,1,4.0,0.0,0.0
SV,Features,6,0,0,0.0,0.0,0.0
SV,ProductReview,1,0,0,0.0,0.0,0.0
SV,Review-variations,0,0,0,0.0,0.0,0.0
SV,Trust,5,0,0,0.0,0.0,0.0
SX,DE-Generic,0,0,0,0.0,0.0,0.0
SX,ES-Generic,0,0,0,0.0,0.0,0.0
SZ,Competitors,3,1,1,3.0,0.0,0.0
SZ,DE-Generic,0,0,0,0.0,0.0,0.0
SZ,ES-Generic,0,0,0,0.0,0.0,0.0
TC,DE-Generic,0,0,0,0.0,0.0,0.0
TC,ES-Generic,0,0,0,0.0,0.0,0.0
TC,Features,2,0,0,0.0,0.0,0.0
TC,ProductReview,0,0,0,0.0,0.0,0.0
TC,Review-variations,0,0,0,0.0,0.0,0.0
TD,BR-PT-Generic,2,0,0,0.0,0.0,0.0
TD,DE-Generic,2,1,0,2.0,0.0,0.0
TD,ES-Generic,2,0,0,0.0,0.0,0.0
TD,Features,2,0,0,0.0,0.0,0.0
TD,Review-variations,0,0,0,0.0,0.0,0.0
TG,BR-PT-Generic,19,0,0,0.0,0.0,0.0
TG,BrandProtection,7,0,0,0.0,0.0,0.0
TG,Competitors,1,0,0,0.0,0.0,0.0
TG,DE-Generic,2,0,0,0.0,0.0,0.0
TG,ES-Generic,7,1,1,2.5,0.0,0.0
TG,Features,13,1,1,5.0,0.0,0.0
TG,ProductReview,8,1,1,1.0,0.0,0.0
TG,Review-variations,10,2,1,6.0,0.0,0.0
TG,Trust,1,0,0,0.0,0.0,0.0
TH,BR-PT-Generic,0,0,0,0.0,0.0,0.0
TH,BrandProtection,8,0,0,0.0,0.0,0.0
TH,Competitors,20,0,0,0.0,0.0,0.0
TH,DE-Generic,38,0,0,0.0,0.0,0.0
TH,ES-Generic,25,1,1,3.52,0.0,0.0
TH,Features,64,2,1,10.0,0.0,0.0
TH,ProductReview,109,16,12,37.7,1.0,15.0
TH,Review-variations,29,0,0,0.0,0.0,0.0
TH,Trust,15,1,0,5.0,0.0,0.0
TJ,ES-Generic,0,0,0,0.0,0.0,0.0
TJ,Review-variations,0,0,0,0.0,0.0,0.0
TJ,Trust,0,0,0,0.0,0.0,0.0
TL,DE-Generic,0,0,0,0.0,0.0,0.0
TL,ES-Generic,0,0,0,0.0,0.0,0.0
TL,Features,0,0,0,0.0,0.0,0.0
TL,Trust,3,0,0,0.0,0.0,0.0
TN,BR-PT-Generic,4,0,0,0.0,0.0,0.0
TN,BrandProtection,7,0,0,0.0,0.0,0.0
TN,Competitors,3,0,0,0.0,0.0,0.0
TN,DE-Generic,16,1,0,4.0,0.0,0.0
TN,ES-Generic,8,0,0,0.0,0.0,0.0
TN,Features,18,2,1,10.0,0.0,0.0
TN,ProductReview,20,8,6,16.0,0.0,0.0
TN,Review-variations,28,0,0,0.0,0.0,0.0
TN,Trust,1,0,0,0.0,0.0,0.0
TO,DE-Generic,0,0,0,0.0,0.0,0.0
TR,BR-PT-Generic,5,0,0,0.0,0.0,0.0
TR,BrandProtection,145,5,2,1.0,0.0,0.0
TR,Competitors,410,10,5,29.5,0.0,0.0
TR,DE-Generic,159,1,1,2.79,0.0,0.0
TR,ES-Generic,115,2,2,7.04,0.0,0.0
TR,Features,326,15,7,77.0,0.0,0.0
TR,IT-Generic,1,0,0,0.0,0.0,0.0
TR,ProductReview,550,92,64,242.6,2.0,45.0
TR,Review-variations,165,10,4,34.14,0.0,0.0
TR,Trust,170,34,18,144.0,0.0,0.0
TT,BrandProtection,1,0,0,0.0,0.0,0.0
TT,DE-Generic,2,0,0,0.0,0.0,0.0
TT,ES-Generic,4,0,0,0.0,0.0,0.0
TT,Features,2,0,0,0.0,0.0,0.0
TT,ProductReview,20,3,1,9.0,0.0,0.0
TT,Review-variations,1,0,0,0.0,0.0,0.0
TT,Trust,11,0,0,0.0,0.0,0.0
TW,BR-PT-Generic,0,0,0,0.0,0.0,0.0
TW,BrandProtection,5,0,0,0.0,0.0,0.0
TW,Competitors,19,0,0,0.0,0.0,0.0
TW,DE-Generic,35,0,0,0.0,0.0,0.0
TW,ES-Generic,14,0,0,0.0,0.0,0.0
TW,Features,62,1,1,4.0,0.0,0.0
TW,ProductReview,36,5,2,10.1,0.0,0.0
TW,Review-variations,15,0,0,0.0,0.0,0.0
TW,Trust,16,0,0,0.0,0.0,0.0
TZ,BR-PT-Generic,1,0,0,0.0,0.0,0.0
TZ,DE-Generic,1,0,0,0.0,0.0,0.0
TZ,ES-Generic,2,0,0,0.0,0.0,0.0
TZ,Features,6,0,0,0.0,0.0,0.0
TZ,ProductReview,19,3,2,7.5,0.0,0.0
TZ,Review-variations,5,0,0,0.0,0.0,0.0
TZ,Trust,2,0,0,0.0,0.0,0.0
UA,BR-PT-Generic,2,0,0,0.0,0.0,0.0
UA,BrandProtection,19,0,0,0.0,0.0,0.0
UA,Competitors,28,2,2,6.0,0.0,0.0
UA,DE-Generic,21,0,0,0.0,0.0,0.0
UA,ES-Generic,48,0,0,0.0,0.0,0.0
UA,Features,98,4,2,17.0,0.0,0.0
UA,ProductReview,143,24,15,65.5,1.0,45.0
UA,Review-variations,41,2,1,7.5,0.0,0.0
UA,Trust,27,3,2,15.0,0.0,0.0
UG,BR-PT-Generic,1,0,0,0.0,0.0,0.0
UG,BrandProtection,4,0,0,0.0,0.0,0.0
UG,Competitors,1,0,0,0.0,0.0,0.0
UG,DE-Generic,8,0,0,0.0,0.0,0.0
UG,ES-Generic,7,0,0,0.0,0.0,0.0
UG,Features,12,0,0,0.0,0.0,0.0
UG,ProductReview,13,1,1,2.1,0.0,0.0
UG,Review-variations,2,0,0,0.0,0.0,0.0
UG,Trust,3,0,0,0.0,0.0,0.0
UM,DE-Generic,0,0,0,0.0,0.0,0.0
US,BR-PT-Generic,484,11,6,54.0,0.0,0.0
US,BrandProtection,1551,43,35,8.6,2.0,60.0
US,Competitors,3437,142,77,450.0,7.0,150.0
US,DE-Generic,934,14,9,39.620000000000005,0.0,0.0
US,ES-Generic,928,37,29,133.78,2.0,30.0
US,Features,3774,254,166,1161.4,10.0,180.0
US,IT-Generic,15,2,2,4.0,0.0,0.0
US,ProductReview,9145,1339,1039,3232.0,54.0,1335.89
US,Review-variations,1943,133,87,463.48,0.0,0.0
US,Trust,688,29,18,143.0,2.0,75.0
UY,BR-PT-Generic,135,4,2,19.0,0.0,0.0
UY,BrandProtection,11,0,0,0.0,0.0,0.0
UY,Competitors,65,0,0,0.0,0.0,0.0
UY,DE-Generic,15,0,0,0.0,0.0,0.0
UY,ES-Generic,86,12,11,48.519999999999996,0.0,0.0
UY,Features,12,0,0,0.0,0.0,0.0
UY,ProductReview,41,7,7,18.2,0.0,0.0
UY,Review-variations,20,0,0,0.0,0.0,0.0
UY,Trust,5,0,0,0.0,0.0,0.0
UZ,BrandProtection,3,1,0,0.2,0.0,0.0
UZ,Competitors,2,0,0,0.0,0.0,0.0
UZ,DE-Generic,5,0,0,0.0,0.0,0.0
UZ,ES-Generic,1,0,0,0.0,0.0,0.0
UZ,Features,14,3,2,17.0,0.0,0.0
UZ,ProductReview,14,1,1,1.5,0.0,0.0
UZ,Review-variations,6,0,0,0.0,0.0,0.0
UZ,Trust,1,1,0,4.0,0.0,0.0
VC,Competitors,1,1,1,3.5,0.0,0.0
VC,DE-Generic,0,0,0,0.0,0.0,0.0
VC,ES-Generic,0,0,0,0.0,0.0,0.0
VC,Review-variations,3,0,0,0.0,0.0,0.0
VE,BR-PT-Generic,183,12,3,59.0,0.0,0.0
VE,BrandProtection,3,0,0,0.0,0.0,0.0
VE,Competitors,13,0,0,0.0,0.0,0.0
VE,DE-Generic,9,0,0,0.0,0.0,0.0
VE,ES-Generic,35,1,1,4.0,0.0,0.0
VE,Features,5,2,2,10.0,0.0,0.0
VE,ProductReview,5,1,1,1.5,0.0,0.0
VE,Review-variations,3,0,0,0.0,0.0,0.0
VE,Trust,1,0,0,0.0,0.0,0.0
VG,DE-Generic,0,0,0,0.0,0.0,0.0
VG,Features,1,0,0,0.0,0.0,0.0
VG,Review-variations,0,0,0,0.0,0.0,0.0
VI,DE-Generic,0,0,0,0.0,0.0,0.0
VN,BR-PT-Generic,0,0,0,0.0,0.0,0.0
VN,BrandProtection,51,2,0,0.4,0.0,0.0
VN,Competitors,90,3,2,10.0,0.0,0.0
VN,DE-Generic,69,0,0,0.0,0.0,0.0
VN,ES-Generic,33,0,0,0.0,0.0,0.0
VN,Features,378,8,8,38.0,0.0,0.0
VN,IT-Generic,6,0,0,0.0,0.0,0.0
VN,ProductReview,565,55,45,122.9,0.0,0.0
VN,Review-variations,136,1,0,4.5,0.0,0.0
VN,Trust,61,1,1,4.0,0.0,0.0
VU,DE-Generic,0,0,0,0.0,0.0,0.0
VU,Review-variations,0,0,0,0.0,0.0,0.0
WS,ES-Generic,0,0,0,0.0,0.0,0.0
XK,BrandProtection,2,0,0,0.0,0.0,0.0
XK,Competitors,5,0,0,0.0,0.0,0.0
XK,DE-Generic,9,0,0,0.0,0.0,0.0
XK,ES-Generic,2,0,0,0.0,0.0,0.0
XK,Features,7,0,0,0.0,0.0,0.0
XK,ProductReview,4,1,0,2.1,0.0,0.0
XK,Review-variations,0,0,0,0.0,0.0,0.0
XK,Trust,0,0,0,0.0,0.0,0.0
YE,Competitors,2,0,0,0.0,0.0,0.0
YE,DE-Generic,0,0,0,0.0,0.0,0.0
YE,ES-Generic,0,0,0,0.0,0.0,0.0
YE,Features,1,0,0,0.0,0.0,0.0
YE,Review-variations,8,0,0,0.0,0.0,0.0
YT,DE-Generic,0,0,0,0.0,0.0,0.0
YT,ES-Generic,1,0,0,0.0,0.0,0.0
YT,Features,1,0,0,0.0,0.0,0.0
ZA,BR-PT-Generic,8,0,0,0.0,0.0,0.0
ZA,BrandProtection,102,2,1,0.5,1.0,15.0
ZA,Competitors,133,3,3,9.0,0.0,0.0
ZA,DE-Generic,232,0,0,0.0,0.0,0.0
ZA,ES-Generic,141,0,0,0.0,0.0,0.0
ZA,Features,438,15,11,74.0,0.0,0.0
ZA,IT-Generic,1,0,0,0.0,0.0,0.0
ZA,ProductReview,703,118,99,293.3,0.0,0.0
ZA,Review-variations,283,14,10,48.1,0.0,0.0
ZA,Trust,78,1,1,5.0,0.0,0.0
ZM,BR-PT-Generic,0,0,0,0.0,0.0,0.0
ZM,BrandProtection,1,0,0,0.0,0.0,0.0
ZM,DE-Generic,8,0,0,0.0,0.0,0.0
ZM,ES-Generic,1,0,0,0.0,0.0,0.0
ZM,Features,1,0,0,0.0,0.0,0.0
ZM,ProductReview,5,1,1,3.0,0.0,0.0
ZM,Review-variations,2,0,0,0.0,0.0,0.0
ZM,Trust,1,0,0,0.0,0.0,0.0
ZW,Competitors,1,0,0,0.0,0.0,0.0
ZW,DE-Generic,4,0,0,0.0,0.0,0.0
ZW,ES-Generic,7,0,0,0.0,0.0,0.0
ZW,Features,5,0,0,0.0,0.0,0.0
ZW,ProductReview,1,1,1,2.0,0.0,0.0
ZW,Review-variations,1,0,0,0.0,0.0,0.0
