Country Code,Campaign,Impressions,Clicks,Installs,Spend,Customers,Revenue
PE,BrandProtection,14,0,0,0.0,0.0,0.0
PE,Competitors,124,1,1,3.5,0.0,0.0
PE,Features,34,0,0,0.0,0.0,0.0
PE,ProductReview,39,5,2,10.3,0.0,0.0
PE,Review-variations,45,0,0,0.0,0.0,0.0
PE,Trust,10,0,0,0.0,0.0,0.0
PF,BrandProtection,1,0,0,0.0,0.0,0.0
PF,Competitors,5,0,0,0.0,0.0,0.0
PF,Features,1,0,0,0.0,0.0,0.0
PF,ProductReview,0,0,0,0.0,0.0,0.0
PF,Review-variations,0,0,0,0.0,0.0,0.0
PH,BrandProtection,11,0,0,0.0,0.0,0.0
PH,Competitors,20,0,0,0.0,0.0,0.0
PH,Features,40,1,1,5.0,0.0,0.0
PH,ProductReview,30,10,9,22.5,0.0,0.0
PH,Review-variations,37,2,2,5.5,0.0,0.0
PH,Trust,8,0,0,0.0,0.0,0.0
PK,BrandProtection,306,27,19,5.5,0.0,0.0
PK,Competitors,567,24,14,67.5,0.0,0.0
PK,Features,360,30,25,146.0,0.0,0.0
PK,ProductReview,531,147,123,348.5,1.0,15.0
PK,Review-variations,502,14,11,45.82,0.0,0.0
PK,Trust,85,4,3,20.0,0.0,0.0
PL,BrandProtection,38,1,1,0.2,0.0,0.0
PL,Competitors,30,2,2,5.5,0.0,0.0
PL,Features,45,4,3,19.5,0.0,0.0
PL,ProductReview,90,19,14,55.5,0.0,0.0
PL,Review-variations,44,1,1,2.5,0.0,0.0
PL,Trust,14,0,0,0.0,0.0,0.0
PR,Review-variations,0,0,0,0.0,0.0,0.0
PR,Trust,1,0,0,0.0,0.0,0.0
PS,BrandProtection,0,0,0,0.0,0.0,0.0
PS,Features,2,0,0,0.0,0.0,0.0
PS,Review-variations,4,0,0,0.0,0.0,0.0
PT,BrandProtection,28,0,0,0.0,0.0,0.0
PT,Competitors,49,3,1,9.0,0.0,0.0
PT,Features,59,2,2,8.5,0.0,0.0
PT,ProductReview,65,9,9,22.5,0.0,0.0
PT,Review-variations,70,6,4,18.779999999999998,0.0,0.0
PT,Trust,6,0,0,0.0,0.0,0.0
PY,BrandProtection,2,0,0,0.0,0.0,0.0
PY,Competitors,9,0,0,0.0,0.0,0.0
PY,Features,3,0,0,0.0,0.0,0.0
PY,ProductReview,14,0,0,0.0,0.0,0.0
PY,Review-variations,7,0,0,0.0,0.0,0.0
QA,BrandProtection,7,0,0,0.0,0.0,0.0
QA,Competitors,2,1,1,2.5,0.0,0.0
QA,Features,7,0,0,0.0,0.0,0.0
QA,ProductReview,11,3,2,9.1,0.0,0.0
QA,Review-variations,8,0,0,0.0,0.0,0.0
QA,Trust,3,0,0,0.0,0.0,0.0
RE,BrandProtection,4,0,0,0.0,0.0,0.0
RE,Competitors,2,0,0,0.0,0.0,0.0
RE,Features,2,0,0,0.0,0.0,0.0
RE,ProductReview,2,1,1,2.0,0.0,0.0
RE,Review-variations,2,0,0,0.0,0.0,0.0
RO,BrandProtection,17,0,0,0.0,0.0,0.0
RO,Competitors,24,0,0,0.0,0.0,0.0
RO,Features,58,4,2,20.0,0.0,0.0
RO,ProductReview,75,21,15,53.6,1.0,15.23
RO,Review-variations,31,3,2,9.32,0.0,0.0
RO,Trust,12,0,0,0.0,0.0,0.0
RS,BrandProtection,2,0,0,0.0,0.0,0.0
RS,Competitors,7,0,0,0.0,0.0,0.0
RS,Features,11,2,1,11.0,1.0,15.22
RS,ProductReview,15,2,2,4.2,0.0,0.0
RS,Review-variations,27,2,2,7.5,0.0,0.0
RS,Trust,2,0,0,0.0,0.0,0.0
RU,Features,0,0,0,0.0,0.0,0.0
RU,Trust,0,0,0,0.0,0.0,0.0
RW,Competitors,1,0,0,0.0,0.0,0.0
RW,Features,1,0,0,0.0,0.0,0.0
RW,ProductReview,1,1,1,2.0,0.0,0.0
RW,Review-variations,0,0,0,0.0,0.0,0.0
RW,Trust,1,0,0,0.0,0.0,0.0
SA,BrandProtection,22,2,1,0.4,0.0,0.0
SA,Competitors,26,0,0,0.0,0.0,0.0
SA,Features,35,1,1,5.0,0.0,0.0
SA,ProductReview,27,5,4,11.2,0.0,0.0
SA,Review-variations,16,3,2,9.82,0.0,0.0
SA,Trust,3,0,0,0.0,0.0,0.0
SC,Features,0,0,0,0.0,0.0,0.0
SD,Competitors,1,0,0,0.0,0.0,0.0
SE,BrandProtection,27,0,0,0.0,0.0,0.0
SE,Competitors,76,4,3,11.5,0.0,0.0
SE,Features,45,3,1,14.0,0.0,0.0
SE,ProductReview,105,18,13,48.5,0.0,0.0
SE,Review-variations,38,3,1,10.0,0.0,0.0
SE,Trust,6,1,1,5.0,0.0,0.0
SG,BrandProtection,11,1,1,0.2,0.0,0.0
SG,Competitors,16,1,0,2.5,0.0,0.0
SG,Features,28,2,2,11.0,0.0,0.0
SG,ProductReview,73,16,9,44.8,0.0,0.0
SG,Review-variations,26,0,0,0.0,0.0,0.0
SG,Trust,1,0,0,0.0,0.0,0.0
SI,BrandProtection,6,1,1,0.2,0.0,0.0
SI,Competitors,17,1,1,2.5,0.0,0.0
SI,Features,9,0,0,0.0,0.0,0.0
SI,ProductReview,31,6,4,14.2,0.0,0.0
SI,Review-variations,10,0,0,0.0,0.0,0.0
SI,Trust,6,0,0,0.0,0.0,0.0
SK,BrandProtection,6,0,0,0.0,0.0,0.0
SK,Competitors,5,0,0,0.0,0.0,0.0
SK,Features,7,0,0,0.0,0.0,0.0
SK,ProductReview,20,4,3,8.4,0.0,0.0
SK,Review-variations,5,0,0,0.0,0.0,0.0
SM,Review-variations,0,0,0,0.0,0.0,0.0
SN,BrandProtection,4,0,0,0.0,0.0,0.0
SN,Competitors,5,0,0,0.0,0.0,0.0
SN,Features,9,1,0,5.0,0.0,0.0
SN,ProductReview,2,2,2,5.0,0.0,0.0
SN,Review-variations,1,0,0,0.0,0.0,0.0
SN,Trust,1,0,0,0.0,0.0,0.0
SO,Features,2,0,0,0.0,0.0,0.0
SO,Review-variations,1,0,0,0.0,0.0,0.0
SR,Features,0,0,0,0.0,0.0,0.0
SR,Review-variations,0,0,0,0.0,0.0,0.0
SV,Competitors,2,0,0,0.0,0.0,0.0
SV,Features,0,0,0,0.0,0.0,0.0
SV,ProductReview,1,0,0,0.0,0.0,0.0
SV,Review-variations,0,0,0,0.0,0.0,0.0
SV,Trust,2,0,0,0.0,0.0,0.0
TC,Features,2,0,0,0.0,0.0,0.0
TC,Review-variations,0,0,0,0.0,0.0,0.0
TD,Features,2,0,0,0.0,0.0,0.0
TD,Review-variations,0,0,0,0.0,0.0,0.0
TG,BrandProtection,3,0,0,0.0,0.0,0.0
TG,Features,11,1,1,5.0,0.0,0.0
TG,ProductReview,5,0,0,0.0,0.0,0.0
TG,Review-variations,0,0,0,0.0,0.0,0.0
TG,Trust,1,0,0,0.0,0.0,0.0
TH,BrandProtection,4,0,0,0.0,0.0,0.0
TH,Competitors,7,0,0,0.0,0.0,0.0
TH,Features,13,0,0,0.0,0.0,0.0
TH,ProductReview,20,1,1,2.0,0.0,0.0
TH,Review-variations,10,0,0,0.0,0.0,0.0
TH,Trust,5,1,0,5.0,0.0,0.0
TJ,Trust,0,0,0,0.0,0.0,0.0
TL,Features,0,0,0,0.0,0.0,0.0
TN,BrandProtection,1,0,0,0.0,0.0,0.0
TN,Competitors,2,0,0,0.0,0.0,0.0
TN,Features,8,2,1,10.0,0.0,0.0
TN,ProductReview,4,3,2,6.2,0.0,0.0
TN,Review-variations,10,0,0,0.0,0.0,0.0
TN,Trust,0,0,0,0.0,0.0,0.0
TR,BrandProtection,56,4,1,0.8,0.0,0.0
TR,Competitors,119,5,1,14.5,0.0,0.0
TR,Features,88,5,2,24.0,0.0,0.0
TR,ProductReview,135,22,11,61.9,1.0,15.0
TR,Review-variations,80,2,0,5.5,0.0,0.0
TR,Trust,43,9,4,40.0,0.0,0.0
TT,Features,1,0,0,0.0,0.0,0.0
TT,ProductReview,9,2,1,6.0,0.0,0.0
TT,Review-variations,0,0,0,0.0,0.0,0.0
TW,BrandProtection,2,0,0,0.0,0.0,0.0
TW,Competitors,4,0,0,0.0,0.0,0.0
TW,Features,16,1,1,4.0,0.0,0.0
TW,ProductReview,11,1,0,2.0,0.0,0.0
TW,Review-variations,3,0,0,0.0,0.0,0.0
TW,Trust,5,0,0,0.0,0.0,0.0
TZ,Features,4,0,0,0.0,0.0,0.0
TZ,ProductReview,1,0,0,0.0,0.0,0.0
TZ,Review-variations,5,0,0,0.0,0.0,0.0
UA,BrandProtection,2,0,0,0.0,0.0,0.0
UA,Competitors,7,0,0,0.0,0.0,0.0
UA,Features,30,4,2,17.0,0.0,0.0
UA,ProductReview,8,0,0,0.0,0.0,0.0
UA,Review-variations,16,0,0,0.0,0.0,0.0
UA,Trust,6,0,0,0.0,0.0,0.0
UG,Competitors,1,0,0,0.0,0.0,0.0
UG,Features,1,0,0,0.0,0.0,0.0
UG,ProductReview,3,0,0,0.0,0.0,0.0
UG,Review-variations,1,0,0,0.0,0.0,0.0
UG,Trust,3,0,0,0.0,0.0,0.0
US,BrandProtection,493,18,16,3.6,0.0,0.0
US,Competitors,863,24,15,77.0,2.0,30.0
US,Features,1072,74,53,348.2,3.0,60.0
US,ProductReview,2308,358,280,834.6,11.0,165.0
US,Review-variations,746,42,29,148.1,0.0,0.0
US,Trust,152,9,6,39.0,0.0,0.0
UY,BrandProtection,4,0,0,0.0,0.0,0.0
UY,Competitors,21,0,0,0.0,0.0,0.0
UY,Features,4,0,0,0.0,0.0,0.0
UY,ProductReview,4,1,1,5.0,0.0,0.0
UY,Review-variations,9,0,0,0.0,0.0,0.0
UY,Trust,2,0,0,0.0,0.0,0.0
UZ,BrandProtection,1,0,0,0.0,0.0,0.0
UZ,Competitors,1,0,0,0.0,0.0,0.0
UZ,Features,9,3,2,17.0,0.0,0.0
UZ,ProductReview,2,0,0,0.0,0.0,0.0
UZ,Review-variations,4,0,0,0.0,0.0,0.0
VE,BrandProtection,2,0,0,0.0,0.0,0.0
VE,Competitors,3,0,0,0.0,0.0,0.0
VE,Features,2,2,2,10.0,0.0,0.0
VE,ProductReview,2,0,0,0.0,0.0,0.0
VE,Review-variations,2,0,0,0.0,0.0,0.0
VE,Trust,0,0,0,0.0,0.0,0.0
VG,Review-variations,0,0,0,0.0,0.0,0.0
VN,BrandProtection,7,1,0,0.2,0.0,0.0
VN,Competitors,31,2,1,5.5,0.0,0.0
VN,Features,80,1,1,4.0,0.0,0.0
VN,ProductReview,91,13,10,28.1,0.0,0.0
VN,Review-variations,53,0,0,0.0,0.0,0.0
VN,Trust,7,1,1,4.0,0.0,0.0
XK,BrandProtection,1,0,0,0.0,0.0,0.0
XK,Competitors,2,0,0,0.0,0.0,0.0
XK,Features,2,0,0,0.0,0.0,0.0
XK,ProductReview,3,1,0,2.1,0.0,0.0
XK,Review-variations,0,0,0,0.0,0.0,0.0
YE,Features,1,0,0,0.0,0.0,0.0
YE,Review-variations,6,0,0,0.0,0.0,0.0
YT,Features,1,0,0,0.0,0.0,0.0
ZA,BrandProtection,30,1,0,0.2,0.0,0.0
ZA,Competitors,30,0,0,0.0,0.0,0.0
ZA,Features,105,5,5,24.0,0.0,0.0
ZA,ProductReview,130,25,20,66.3,0.0,0.0
ZA,Review-variations,122,3,3,12.82,0.0,0.0
ZA,Trust,15,0,0,0.0,0.0,0.0
ZM,Features,0,0,0,0.0,0.0,0.0
ZM,Review-variations,2,0,0,0.0,0.0,0.0
ZM,Trust,1,0,0,0.0,0.0,0.0
ZW,Features,1,0,0,0.0,0.0,0.0
ZW,Review-variations,1,0,0,0.0,0.0,0.0
